time,time_diff,temp,tod,season,pressure,humidity,dew_pt,clouds,wind_speed,wind_deg,4020824211773201175,4025185137773201155,4067173146773201181,4091235214773201212,4015213417077320185,4010224513677320196,403037224773201139,406908213773201128,40024920777320136,40217218126773201172,405322121277320127,402272285877320170,401400620977320137,409061132773201254,4016624233773201214,40245178127773201199
1647471600,82800,0.7707945677229429,1.0,0.9560439560439561,0.988360814742968,0.75,0.9820231778832728,1.0,0.3740621650589496,0.5166666666666667,62.38,61.92,61.92,61.7,62.15,60.8,60.91,62.6,61.7,62.6,61.36,62.15,62.6,62.6,62.04,62.26
1647475200,86400,0.7165551142833337,0.0,0.967032967032967,0.9893307468477207,0.92,0.9852345713487852,1.0,0.36441586280814575,0.4722222222222222,57.31,56.86,57.2,57.31,56.53,55.06,55.63,57.2,56.53,57.2,56.19,56.64,57.65,57.31,57.54,57.09
1647478800,90000,0.6988085650012498,0.043478260869565216,0.967032967032967,0.988360814742968,0.97,0.9853392907009214,1.0,0.16184351554126475,0.48333333333333334,57.54,57.09,57.31,57.42,57.42,56.19,57.09,58.1,57.42,58.1,56.86,57.42,57.76,57.76,56.97,57.65
1647482400,93600,0.6973088566112146,0.08695652173913043,0.967032967032967,0.988360814742968,0.96,0.98481569394024,1.0,0.18542336548767416,0.5111111111111111,54.5,53.94,54.05,53.82,53.94,53.38,54.05,55.4,54.16,54.5,53.6,54.16,54.5,54.39,53.94,54.5
1647486000,97200,0.694309439831144,0.13043478260869565,0.967032967032967,0.988360814742968,0.96,0.984431722982407,1.0,0.14040728831725616,0.4666666666666667,52.81,52.47,52.81,52.81,52.47,51.46,51.91,53.6,52.47,53.6,52.14,52.47,52.7,52.92,52.36,52.92
1647489600,100800,0.687310800677646,0.17391304347826086,0.967032967032967,0.9873908826382153,0.96,0.9834892488131806,1.0,0.11575562700964631,0.5333333333333333,50.79,49.66,50.22,50.67,49.21,48.2,48.2,50.0,49.78,50.9,48.99,49.78,50.0,50.22,50.22,49.89
1647493200,104400,0.6800622101258089,0.21739130434782608,0.967032967032967,0.9873908826382153,0.97,0.9828609327003629,1.0,0.12218649517684886,0.5361111111111111,48.99,48.31,48.65,48.76,48.42,47.53,48.2,49.1,48.54,49.1,47.97,48.42,48.76,48.88,48.65,48.76
1647496800,108000,0.6890604604660205,0.2608695652173913,0.967032967032967,0.9864209505334627,0.97,0.9840128455738619,1.0,0.09003215434083602,0.4444444444444444,48.31,47.75,47.97,47.97,47.97,47.19,47.97,49.1,48.2,49.1,47.64,47.97,48.31,48.31,47.75,48.31
1647500400,111600,0.6885605576693421,0.30434782608695654,0.967032967032967,0.9864209505334627,0.97,0.984396816531695,1.0,0.057877813504823156,0.3055555555555556,48.31,47.75,47.97,47.97,47.97,47.08,47.86,49.1,48.09,48.2,47.64,47.97,48.31,48.42,47.86,48.42
1647504000,115200,0.6875607520759853,0.34782608695652173,0.967032967032967,0.98545101842871,0.99,0.9849204132923765,1.0,0.08467309753483387,0.17222222222222222,48.65,48.09,48.31,48.31,48.31,47.53,48.31,49.1,48.54,49.1,47.97,48.42,48.65,48.65,48.09,48.65
1647507600,118800,0.6898103146610381,0.391304347826087,0.967032967032967,0.9844810863239574,0.99,0.9853392907009214,1.0,0.13933547695605575,0.041666666666666664,49.1,48.42,48.65,48.65,48.65,47.86,48.65,50.0,48.99,49.1,48.31,48.76,49.1,49.1,48.54,49.1
1647511200,122400,0.6918099258477519,0.43478260869565216,0.967032967032967,0.9844810863239574,0.99,0.9855836358559061,1.0,0.16291532690246516,0.08611111111111111,49.1,48.54,48.76,48.88,48.88,47.97,48.65,50.0,49.1,50.0,48.54,48.88,49.1,49.21,48.65,49.21
1647514800,126000,0.6918099258477519,0.4782608695652174,0.967032967032967,0.9844810863239574,0.99,0.9856534487573303,1.0,0.1789924973204716,0.10277777777777777,48.99,48.54,48.65,48.65,48.65,47.86,48.65,49.1,48.99,49.1,48.42,48.76,49.1,48.99,48.54,49.1
1647518400,129600,0.6925597800427695,0.5217391304347826,0.967032967032967,0.9844810863239574,0.99,0.9856534487573303,1.0,0.22508038585209003,0.08055555555555556,49.32,48.88,49.1,48.99,48.99,48.2,48.99,50.0,49.21,50.0,48.65,48.99,49.32,49.44,48.76,49.44
1647522000,133200,0.694309439831144,0.5652173913043478,0.967032967032967,0.9844810863239574,0.99,0.9858628874616029,1.0,0.2454448017148982,0.03888888888888889,50.67,50.0,50.22,50.22,50.34,49.32,50.11,50.9,50.67,50.9,50.11,50.56,50.79,50.67,50.22,50.9
1647525600,136800,0.699058516399589,0.6086956521739131,0.967032967032967,0.9844810863239574,0.98,0.9859327003630269,1.0,0.3108252947481243,0.013888888888888888,53.04,52.59,52.81,52.59,52.7,52.14,52.36,53.6,53.71,53.6,52.59,52.92,53.04,53.38,52.25,53.26
1647529200,140400,0.7133057461049241,0.6521739130434783,0.967032967032967,0.9844810863239574,0.96,0.9868402680815413,1.0,0.31832797427652737,0.025,52.59,51.91,52.25,51.8,52.36,51.69,51.91,52.7,52.92,53.6,52.03,52.59,52.47,53.15,51.91,52.47
1647532800,144000,0.7170550170800122,0.6956521739130435,0.967032967032967,0.9835111542192047,0.95,0.9868402680815413,1.0,0.2454448017148982,0.027777777777777776,53.04,52.36,52.7,52.7,52.36,51.69,52.7,53.6,53.04,52.7,52.36,52.81,53.49,53.15,52.36,53.04
1647536400,147600,0.7173049684783515,0.7391304347826086,0.967032967032967,0.9835111542192047,0.95,0.9872242390393744,1.0,0.22936763129689175,0.06111111111111111,54.05,53.26,53.15,52.92,54.16,52.7,53.94,54.5,53.94,54.5,53.38,54.05,54.5,54.28,53.49,54.05
1647540000,151200,0.7248035104285278,0.782608695652174,0.967032967032967,0.9825412221144519,0.94,0.987433677743647,1.0,0.23043944265809216,0.041666666666666664,59.67,59.56,60.01,60.69,59.67,57.42,59.22,58.1,60.24,59.9,57.42,58.89,60.8,61.14,60.8,60.46
1647543600,154800,0.7425500597106118,0.8260869565217391,0.967032967032967,0.9815712900096993,0.9,0.9875383970957833,1.0,0.19185423365487675,0.005555555555555556,63.05,64.29,62.82,62.15,67.1,63.5,65.52,62.6,64.63,62.6,60.57,61.7,65.86,68.9,66.2,64.29
1647547200,158400,0.762796122976088,0.8695652173913043,0.967032967032967,0.9815712900096993,0.86,0.9880619938564646,1.0,0.1307609860664523,0.002777777777777778,65.75,66.31,64.85,64.96,67.21,64.63,67.55,65.3,66.31,65.3,65.41,65.97,68.79,67.89,66.43,67.66
1647550800,162000,0.7855417002249563,0.9130434782608695,0.967032967032967,0.9815712900096993,0.82,0.9884808712650097,1.0,0.07609860664523044,0.12222222222222222,65.75,66.54,65.19,65.75,66.54,65.86,66.2,66.2,66.99,68.0,66.65,66.09,65.52,66.65,65.19,68.68
1647554400,165600,0.7962896103535424,0.9565217391304348,0.967032967032967,0.9825412221144519,0.8,0.9891091873778274,0.96,0.0932475884244373,0.2,61.36,61.03,61.36,61.25,61.14,60.46,61.14,61.7,61.7,61.7,61.14,61.59,61.25,61.36,60.57,61.81
1647558000,169200,0.747299136279057,1.0,0.967032967032967,0.9835111542192047,0.9,0.9885506841664339,0.89,0.14040728831725616,0.2777777777777778,59.79,59.11,59.34,59.22,59.34,58.32,59.11,59.9,59.67,59.9,59.0,59.22,59.45,59.79,59.0,59.67
1647392400,0,0.6970589052128753,0.043478260869565216,0.9560439560439561,0.9903006789524733,0.58,0.9612538397095782,0.0,0.2583065380493033,0.7722222222222223,50.0,50.22,50.67,50.56,48.88,46.74,47.41,49.1,48.65,49.1,48.2,49.1,49.89,50.0,49.32,49.32
1647396000,3600,0.6875607520759853,0.08695652173913043,0.9560439560439561,0.991270611057226,0.61,0.9624755654845015,0.1,0.2282958199356913,0.7666666666666667,46.74,46.51,47.64,47.3,45.05,42.69,43.03,45.5,46.4,47.3,46.17,46.17,45.28,45.61,45.39,45.28
1647399600,7200,0.6705640569889189,0.13043478260869565,0.9560439560439561,0.991270611057226,0.64,0.9625802848366377,0.14,0.1864951768488746,0.7722222222222223,39.54,39.2,39.42,38.97,38.97,37.85,38.08,40.1,39.31,40.1,38.64,39.2,39.54,39.76,39.42,39.42
1647403200,10800,0.650567945121782,0.17391304347826086,0.9560439560439561,0.9922405431619786,0.68,0.9628944428930466,0.22,0.1714898177920686,0.7305555555555555,38.08,38.08,38.53,38.64,37.51,35.6,36.05,38.3,37.74,38.3,36.95,37.74,37.63,37.96,37.74,37.96
1647406800,14400,0.631821590246341,0.21739130434782608,0.9560439560439561,0.9922405431619786,0.71,0.9625104719352136,0.23,0.18113612004287244,0.7305555555555555,35.94,35.71,36.05,36.05,35.38,33.8,33.8,36.5,35.6,36.5,34.92,35.49,35.6,35.71,35.49,35.83
1647410400,18000,0.6098258671924903,0.2608695652173913,0.9560439560439561,0.9922405431619786,0.74,0.9596830494275341,0.32,0.1832797427652733,0.7222222222222222,34.7,34.03,34.47,34.14,34.36,33.01,33.91,34.7,34.81,34.7,33.91,34.59,34.36,34.36,34.03,34.03
1647414000,21600,0.6060765962174022,0.30434782608695654,0.9560439560439561,0.9922405431619786,0.74,0.9590198268640044,0.92,0.15219721329046088,0.7833333333333333,35.71,35.38,35.6,35.71,35.26,33.69,34.14,35.6,35.26,35.6,34.59,35.38,35.71,35.49,35.15,35.6
1647417600,25200,0.6000777626572611,0.34782608695652173,0.9560439560439561,0.9922405431619786,0.74,0.9586009494554594,0.92,0.12218649517684886,0.7638888888888888,33.58,33.24,33.58,33.46,33.35,31.89,32.22,33.8,33.35,33.8,32.56,33.35,33.69,33.91,33.58,33.69
1647421200,28800,0.6025772766406532,0.391304347826087,0.9560439560439561,0.9922405431619786,0.73,0.9583566043004748,0.95,0.17792068595927116,0.725,33.13,32.67,33.13,33.24,32.56,31.1,31.89,32.9,32.79,32.9,32.0,32.79,32.9,32.9,32.45,32.56
1647424800,32400,0.5983281028688866,0.43478260869565216,0.9560439560439561,0.9922405431619786,0.74,0.9581820720469142,0.96,0.1414790996784566,0.8333333333333334,31.55,31.33,31.66,31.66,30.99,30.42,30.76,32.0,31.33,32.0,30.88,31.1,31.21,31.55,31.21,31.44
1647428400,36000,0.5983281028688866,0.4782608695652174,0.9560439560439561,0.9922405431619786,0.74,0.9582867913990504,0.97,0.13504823151125403,0.8388888888888889,30.54,30.31,30.54,30.42,29.98,28.74,29.52,31.1,30.31,31.1,29.86,30.09,30.42,30.54,30.09,30.65
1647432000,39600,0.6175743605410059,0.5217391304347826,0.9560439560439561,0.9932104752667313,0.72,0.9596830494275341,0.97,0.13933547695605575,0.8222222222222222,31.33,30.65,30.88,30.88,30.88,29.75,30.88,32.0,30.99,31.1,30.42,30.99,31.21,31.21,30.88,31.21
1647435600,43200,0.6930596828394479,0.5652173913043478,0.9560439560439561,0.9922405431619786,0.64,0.9639416364144092,0.78,0.06859592711682744,0.8694444444444445,37.63,36.28,37.29,35.71,36.28,34.59,37.63,36.5,34.81,36.5,34.03,36.72,38.08,37.63,37.29,35.83
1647439200,46800,0.7585469492043214,0.6086956521739131,0.9560439560439561,0.9922405431619786,0.56,0.9659313041049986,0.89,0.06430868167202572,0.4027777777777778,54.72,52.92,54.84,50.9,53.38,50.9,54.61,51.8,52.7,51.8,52.81,51.69,54.95,52.7,53.71,50.45
1647442800,50400,0.8062876662871109,0.6521739130434783,0.9560439560439561,0.9922405431619786,0.51,0.9675020943870427,0.9,0.15541264737406216,0.36666666666666664,68.22,67.1,67.21,63.61,66.76,62.49,68.34,63.5,63.95,62.6,62.94,63.05,66.54,65.41,66.09,62.71
1647446400,54000,0.8372816396811732,0.6956521739130435,0.9560439560439561,0.991270611057226,0.49,0.969142697570511,0.92,0.2583065380493033,0.3888888888888889,68.9,69.35,69.24,67.66,70.14,66.76,70.25,67.1,69.35,68.0,66.2,69.13,69.01,69.35,69.01,66.88
1647450000,57600,0.8652761962951648,0.7391304347826086,0.9560439560439561,0.9903006789524733,0.45,0.9693172298240714,0.94,0.3333333333333333,0.40555555555555556,68.9,70.14,70.02,69.13,69.91,68.56,70.14,68.9,70.25,69.8,67.66,70.59,68.45,69.35,67.32,70.59
1647453600,61200,0.8792734746021608,0.782608695652174,0.9560439560439561,0.9893307468477207,0.44,0.9697012007819045,0.95,0.44372990353697744,0.4166666666666667,67.44,68.68,67.44,66.2,69.69,67.55,68.11,68.9,69.35,68.9,67.55,68.9,68.68,69.35,67.44,69.91
1647457200,64800,0.8797733773988392,0.8260869565217391,0.9560439560439561,0.988360814742968,0.45,0.9709927394582519,1.0,0.4748124330117899,0.4222222222222222,71.82,75.43,72.84,72.16,74.86,71.6,74.19,71.6,74.41,75.2,72.5,74.3,72.27,73.29,71.26,76.44
1647460800,68400,0.8722748354486628,0.8695652173913043,0.9560439560439561,0.988360814742968,0.48,0.9726682490924321,1.0,0.46623794212218644,0.4361111111111111,68.45,69.24,69.57,69.35,69.57,68.45,70.02,69.8,69.24,69.8,68.45,68.79,69.69,70.14,68.68,70.25
1647464400,72000,0.8630266337101119,0.9130434782608695,0.9560439560439561,0.9873908826382153,0.52,0.9755654845015359,1.0,0.4544480171489818,0.45555555555555555,67.32,67.21,66.88,67.1,68.11,66.76,67.55,68.0,67.44,68.0,67.1,67.32,67.66,68.11,66.76,68.34
1647468000,75600,0.8240342155691949,0.9565217391304348,0.9560439560439561,0.9873908826382153,0.63,0.9806269198547891,1.0,0.3804930332261522,0.475,64.29,63.72,63.84,63.5,64.06,63.05,63.84,64.4,64.29,64.4,63.5,63.39,63.95,64.29,63.39,64.18
1647471600,79200,0.7760435470880663,1.0,0.9560439560439561,0.9873908826382153,0.72,0.9809061714604858,1.0,0.2936763129689175,0.4666666666666667,62.38,61.92,61.92,61.7,62.15,60.8,60.91,62.6,61.7,62.6,61.36,62.15,62.6,62.6,62.04,62.26
1647475200,82800,0.7452995250923432,0.0,0.967032967032967,0.988360814742968,0.76,0.9794750069812902,1.0,0.23472668810289388,0.5472222222222223,57.31,56.86,57.2,57.31,56.53,55.06,55.63,57.2,56.53,57.2,56.19,56.64,57.65,57.31,57.54,57.09
1647478800,86400,0.7310522953870081,0.043478260869565216,0.967032967032967,0.988360814742968,0.8,0.9799636972912594,1.0,0.2722400857449089,0.5055555555555555,57.54,57.09,57.31,57.42,57.42,56.19,57.09,58.1,57.42,58.1,56.86,57.42,57.76,57.76,56.97,57.65
1647482400,90000,0.716805065681673,0.08695652173913043,0.967032967032967,0.988360814742968,0.89,0.9834543423624685,1.0,0.30439442658092175,0.49166666666666664,54.5,53.94,54.05,53.82,53.94,53.38,54.05,55.4,54.16,54.5,53.6,54.16,54.5,54.39,53.94,54.5
1647486000,93600,0.7098064265281752,0.13043478260869565,0.967032967032967,0.988360814742968,0.93,0.9851647584473611,1.0,0.15434083601286172,0.5972222222222222,52.81,52.47,52.81,52.81,52.47,51.46,51.91,53.6,52.47,53.6,52.14,52.47,52.7,52.92,52.36,52.92
1647489600,97200,0.7100563779265143,0.17391304347826086,0.967032967032967,0.9873908826382153,0.93,0.9848855068416642,1.0,0.0932475884244373,0.5638888888888889,50.79,49.66,50.22,50.67,49.21,48.2,48.2,50.0,49.78,50.9,48.99,49.78,50.0,50.22,50.22,49.89
1647493200,100800,0.7070569611464438,0.21739130434782608,0.967032967032967,0.9873908826382153,0.92,0.9842571907288468,1.0,0.1457663451232583,0.49722222222222223,48.99,48.31,48.65,48.76,48.42,47.53,48.2,49.1,48.54,49.1,47.97,48.42,48.76,48.88,48.65,48.76
1647496800,104400,0.7015580303829811,0.2608695652173913,0.967032967032967,0.9873908826382153,0.93,0.9839779391231499,1.0,0.14469453376205788,0.5444444444444444,48.31,47.75,47.97,47.97,47.97,47.19,47.97,49.1,48.2,49.1,47.64,47.97,48.31,48.31,47.75,48.31
1647500400,108000,0.6950592940261616,0.30434782608695654,0.967032967032967,0.9864209505334627,0.95,0.9842222842781345,1.0,0.11468381564844587,0.5194444444444445,48.31,47.75,47.97,47.97,47.97,47.08,47.86,49.1,48.09,48.2,47.64,47.97,48.31,48.42,47.86,48.42
1647504000,111600,0.6890604604660205,0.34782608695652173,0.967032967032967,0.9864209505334627,0.98,0.9845015358838314,1.0,0.06645230439442658,0.36944444444444446,48.65,48.09,48.31,48.31,48.31,47.53,48.31,49.1,48.54,49.1,47.97,48.42,48.65,48.65,48.09,48.65
1647507600,115200,0.6855611408892716,0.391304347826087,0.967032967032967,0.98545101842871,0.98,0.9843270036302708,1.0,0.060021436227224015,0.25,49.1,48.42,48.65,48.65,48.65,47.86,48.65,50.0,48.99,49.1,48.31,48.76,49.1,49.1,48.54,49.1
1647511200,118800,0.6858110922876107,0.43478260869565216,0.967032967032967,0.98545101842871,0.98,0.9842222842781345,1.0,0.06430868167202572,0.1111111111111111,49.1,48.54,48.76,48.88,48.88,47.97,48.65,50.0,49.1,50.0,48.54,48.88,49.1,49.21,48.65,49.21
1647514800,122400,0.6853111894909323,0.4782608695652174,0.967032967032967,0.9864209505334627,0.98,0.9842571907288468,1.0,0.09003215434083602,0.11666666666666667,48.99,48.54,48.65,48.65,48.65,47.86,48.65,49.1,48.99,49.1,48.42,48.76,49.1,48.99,48.54,49.1
1647518400,126000,0.6853111894909323,0.5217391304347826,0.967032967032967,0.9864209505334627,0.98,0.9842920971795588,1.0,0.12218649517684886,0.10833333333333334,49.32,48.88,49.1,48.99,48.99,48.2,48.99,50.0,49.21,50.0,48.65,48.99,49.32,49.44,48.76,49.44
1647522000,129600,0.6955591968228401,0.5652173913043478,0.967032967032967,0.9864209505334627,0.97,0.9849902261938006,1.0,0.13719185423365488,0.03611111111111111,50.67,50.0,50.22,50.22,50.34,49.32,50.11,50.9,50.67,50.9,50.11,50.56,50.79,50.67,50.22,50.9
1647525600,133200,0.7053073013580693,0.6086956521739131,0.967032967032967,0.9864209505334627,0.95,0.9855138229544819,1.0,0.18006430868167203,0.06388888888888888,53.04,52.59,52.81,52.59,52.7,52.14,52.36,53.6,53.71,53.6,52.59,52.92,53.04,53.38,52.25,53.26
1647529200,136800,0.7188046768683868,0.6521739130434783,0.967032967032967,0.9864209505334627,0.93,0.9861770455180116,1.0,0.18113612004287244,0.10555555555555556,52.59,51.91,52.25,51.8,52.36,51.69,51.91,52.7,52.92,53.6,52.03,52.59,52.47,53.15,51.91,52.47
1647532800,140400,0.7348015663620963,0.6956521739130435,0.967032967032967,0.98545101842871,0.91,0.9869100809829656,1.0,0.19185423365487675,0.08611111111111111,53.04,52.36,52.7,52.7,52.36,51.69,52.7,53.6,53.04,52.7,52.36,52.81,53.49,53.15,52.36,53.04
1647536400,144000,0.7423001083122727,0.7391304347826086,0.967032967032967,0.9844810863239574,0.89,0.987084613236526,1.0,0.1939978563772776,0.08888888888888889,54.05,53.26,53.15,52.92,54.16,52.7,53.94,54.5,53.94,54.5,53.38,54.05,54.5,54.28,53.49,54.05
1647540000,147600,0.7482989418724137,0.782608695652174,0.967032967032967,0.9844810863239574,0.88,0.9872940519407986,1.0,0.1907824222936763,0.08055555555555556,59.67,59.56,60.01,60.69,59.67,57.42,59.22,58.1,60.24,59.9,57.42,58.89,60.8,61.14,60.8,60.46
1647543600,151200,0.7582969978059821,0.8260869565217391,0.967032967032967,0.9835111542192047,0.86,0.9877827422507679,1.0,0.1714898177920686,0.06111111111111111,63.05,64.29,62.82,62.15,67.1,63.5,65.52,62.6,64.63,62.6,60.57,61.7,65.86,68.9,66.2,64.29
1647547200,154800,0.7835420890382426,0.8695652173913043,0.967032967032967,0.9835111542192047,0.83,0.9889346551242669,0.99,0.127545551982851,0.1,65.75,66.31,64.85,64.96,67.21,64.63,67.55,65.3,66.31,65.3,65.41,65.97,68.79,67.89,66.43,67.66
1647550800,158400,0.8110367428555559,0.9130434782608695,0.967032967032967,0.9825412221144519,0.79,0.9900516615470538,0.92,0.11682743837084673,0.19722222222222222,65.75,66.54,65.19,65.75,66.54,65.86,66.2,66.2,66.99,68.0,66.65,66.09,65.52,66.65,65.19,68.68
1647554400,162000,0.804038103702058,0.9565217391304348,0.967032967032967,0.9835111542192047,0.8,0.9901912873499022,0.9,0.05359056806002144,0.24444444444444444,61.36,61.03,61.36,61.25,61.14,60.46,61.14,61.7,61.7,61.7,61.14,61.59,61.25,61.36,60.57,61.81
1647558000,165600,0.773294081706335,1.0,0.967032967032967,0.9835111542192047,0.87,0.9903658196034627,0.9,0.10289389067524116,0.3888888888888889,59.79,59.11,59.34,59.22,59.34,58.32,59.11,59.9,59.67,59.9,59.0,59.22,59.45,59.79,59.0,59.67
1647561600,169200,0.7425500597106118,0.0,0.978021978021978,0.9844810863239574,0.91,0.9883412454621613,0.89,0.1007502679528403,0.4527777777777778,57.09,56.41,56.86,56.64,56.3,55.06,55.85,57.2,57.2,57.2,56.41,56.75,56.75,56.75,56.41,56.07
1647396000,0,0.6383203266031606,0.08695652173913043,0.9560439560439561,0.9903006789524733,0.67,0.9605208042446244,0.0,0.2282958199356913,0.7666666666666667,46.74,46.51,47.64,47.3,45.05,42.69,43.03,45.5,46.4,47.3,46.17,46.17,45.28,45.61,45.39,45.28
1647399600,3600,0.6368206182131253,0.13043478260869565,0.9560439560439561,0.991270611057226,0.69,0.9617774364702596,0.07,0.1864951768488746,0.7722222222222223,39.54,39.2,39.42,38.97,38.97,37.85,38.08,40.1,39.31,40.1,38.64,39.2,39.54,39.76,39.42,39.42
1647403200,7200,0.6308217846529841,0.17391304347826086,0.9560439560439561,0.991270611057226,0.7,0.9616727171181234,0.14,0.1714898177920686,0.7305555555555555,38.08,38.08,38.53,38.64,37.51,35.6,36.05,38.3,37.74,38.3,36.95,37.74,37.63,37.96,37.74,37.96
1647406800,10800,0.6245729996945039,0.21739130434782608,0.9560439560439561,0.9922405431619786,0.72,0.9622312203295169,0.17,0.18113612004287244,0.7305555555555555,35.94,35.71,36.05,36.05,35.38,33.8,33.8,36.5,35.6,36.5,34.92,35.49,35.6,35.71,35.49,35.83
1647410400,14400,0.6155747493542922,0.2608695652173913,0.9560439560439561,0.9922405431619786,0.73,0.9616727171181234,0.26,0.1832797427652733,0.7222222222222222,34.7,34.03,34.47,34.14,34.36,33.01,33.91,34.7,34.81,34.7,33.91,34.59,34.36,34.36,34.03,34.03
1647414000,18000,0.6060765962174022,0.30434782608695654,0.9560439560439561,0.9922405431619786,0.74,0.9590198268640044,0.92,0.15219721329046088,0.7833333333333333,35.71,35.38,35.6,35.71,35.26,33.69,34.14,35.6,35.26,35.6,34.59,35.38,35.71,35.49,35.15,35.6
1647417600,21600,0.6000777626572611,0.34782608695652173,0.9560439560439561,0.9922405431619786,0.74,0.9586009494554594,0.92,0.12218649517684886,0.7638888888888888,33.58,33.24,33.58,33.46,33.35,31.89,32.22,33.8,33.35,33.8,32.56,33.35,33.69,33.91,33.58,33.69
1647421200,25200,0.6025772766406532,0.391304347826087,0.9560439560439561,0.9922405431619786,0.73,0.9583566043004748,0.95,0.17792068595927116,0.725,33.13,32.67,33.13,33.24,32.56,31.1,31.89,32.9,32.79,32.9,32.0,32.79,32.9,32.9,32.45,32.56
1647424800,28800,0.5983281028688866,0.43478260869565216,0.9560439560439561,0.9922405431619786,0.74,0.9581820720469142,0.96,0.1414790996784566,0.8333333333333334,31.55,31.33,31.66,31.66,30.99,30.42,30.76,32.0,31.33,32.0,30.88,31.1,31.21,31.55,31.21,31.44
1647428400,32400,0.5983281028688866,0.4782608695652174,0.9560439560439561,0.9922405431619786,0.74,0.9582867913990504,0.97,0.13504823151125403,0.8388888888888889,30.54,30.31,30.54,30.42,29.98,28.74,29.52,31.1,30.31,31.1,29.86,30.09,30.42,30.54,30.09,30.65
